user_id,article_id_BWS,TOP-K_BWS
matzinger-FALTER_20220323_9D2681AD74,FALTER_20220323_A229E0EDC3,14
matzinger-FALTER_20220323_9D2681AD74,FALTER_20220309_1C6B8418BE,15
matzinger-FALTER_20220330_25900FA105,FALTER_20220810_D7C27825B5,1
matzinger-FALTER_20220330_25900FA105,FALTER_20220629_B126BBF5D7,2
matzinger-FALTER_20220330_25900FA105,FALTER_20220119_5B01A8DA71,3
matzinger-FALTER_20220330_25900FA105,FALTER_20220817_512C1255EC,4
matzinger-FALTER_20220330_25900FA105,FALTER_20220323_9D2681AD74,5
matzinger-FALTER_20220330_25900FA105,FALTER_20221019_9120B4D0D7,6
matzinger-FALTER_20220330_25900FA105,FALTER_20220907_E1CBB33DF0,7
matzinger-FALTER_20220330_25900FA105,FALTER_20220803_F6FBD645BC,8
matzinger-FALTER_20220330_25900FA105,FALTER_20220928_2319A44747,9
matzinger-FALTER_20220330_25900FA105,FALTER_20221116_43D92DB2B6,10
matzinger-FALTER_20220330_25900FA105,FALTER_20211222_04EB44E2A2,11
matzinger-FALTER_20220330_25900FA105,FALTER_20220406_673CDB22E0,12
matzinger-FALTER_20220330_25900FA105,FALTER_20220202_BA82154983,13
matzinger-FALTER_20220330_25900FA105,FALTER_20220413_40F8789AE5,14
matzinger-FALTER_20220330_25900FA105,FALTER_20221130_3A3FC3C318,15
matzinger-FALTER_20220427_B1DE446313,FALTER_20220216_6AA6C74CE3,1
matzinger-FALTER_20220427_B1DE446313,FALTER_20220817_512C1255EC,2
matzinger-FALTER_20220427_B1DE446313,FALTER_20220209_A2A33B7FC0,3
matzinger-FALTER_20220427_B1DE446313,FALTER_20220504_1D4E1E874B,4
matzinger-FALTER_20220427_B1DE446313,FALTER_20220518_B804602C3C,5
matzinger-FALTER_20220427_B1DE446313,FALTER_20220406_CFF3E4B722,6
matzinger-FALTER_20220427_B1DE446313,FALTER_20220330_ECDF854278,7
matzinger-FALTER_20220427_B1DE446313,FALTER_20220629_3529909DD4,8
matzinger-FALTER_20220427_B1DE446313,FALTER_20220413_EDC7023A23,9
matzinger-FALTER_20220427_B1DE446313,FALTER_20220427_2C913FA8F8,10
matzinger-FALTER_20220427_B1DE446313,FALTER_20220323_B272A60E63,11
matzinger-FALTER_20220427_B1DE446313,FALTER_20220413_CEE9355C60,12
matzinger-FALTER_20220427_B1DE446313,FALTER_20221130_8D213E4A6A,13
matzinger-FALTER_20220427_B1DE446313,FALTER_20220720_40BBC47DBB,14
matzinger-FALTER_20220427_B1DE446313,FALTER_20220202_FC9C0315FA,15
matzinger-FALTER_20220504_0C672810F7,FALTER_20220216_86E1B1E2CB,1
matzinger-FALTER_20220504_0C672810F7,FALTER_20220831_C23C6B817B,2
matzinger-FALTER_20220504_0C672810F7,FALTER_20220629_B126BBF5D7,3
matzinger-FALTER_20220504_0C672810F7,FALTER_20220316_5CF345D5B2,4
matzinger-FALTER_20220504_0C672810F7,FALTER_20220119_5B01A8DA71,5
matzinger-FALTER_20220504_0C672810F7,FALTER_20220810_D7C27825B5,6
matzinger-FALTER_20220504_0C672810F7,FALTER_20221116_75E1D903DF,7
matzinger-FALTER_20220504_0C672810F7,FALTER_20220727_20B1FA0DCE,8
matzinger-FALTER_20220504_0C672810F7,FALTER_20220323_A9D672E0A5,9
matzinger-FALTER_20220504_0C672810F7,FALTER_20220810_39F6D9BF1E,10
matzinger-FALTER_20220504_0C672810F7,FALTER_20220810_8E36475C03,11
matzinger-FALTER_20220504_0C672810F7,FALTER_20220914_BE73D84549,12
matzinger-FALTER_20220504_0C672810F7,FALTER_20220713_1D271A2558,13
matzinger-FALTER_20220504_0C672810F7,FALTER_20220119_D05D4C1D6D,14
matzinger-FALTER_20220504_0C672810F7,FALTER_20220810_7926234DE5,15
matzinger-FALTER_20220525_276AE25D1D,FALTER_20221005_77EFA42061,1
matzinger-FALTER_20220525_276AE25D1D,FALTER_20221207_C46C907D2D,2
matzinger-FALTER_20220525_276AE25D1D,FALTER_20220323_71021BE719,3
matzinger-FALTER_20220525_276AE25D1D,FALTER_20220209_5CA8DCBD6D,4
matzinger-FALTER_20220525_276AE25D1D,FALTER_20221116_3913A4A32F,5
matzinger-FALTER_20220525_276AE25D1D,FALTER_20221026_18EA474D13,6
matzinger-FALTER_20220525_276AE25D1D,FALTER_20220608_F70F9ED753,7
matzinger-FALTER_20220525_276AE25D1D,FALTER_20221116_A42AA55DC7,8
matzinger-FALTER_20220525_276AE25D1D,FALTER_20220223_269DAE0D66,9
matzinger-FALTER_20220525_276AE25D1D,FALTER_20220928_2319A44747,10
matzinger-FALTER_20220525_276AE25D1D,FALTER_20220406_CFF3E4B722,11
matzinger-FALTER_20220525_276AE25D1D,FALTER_20220518_B804602C3C,12
matzinger-FALTER_20220525_276AE25D1D,FALTER_20220420_C63F753BEC,13
matzinger-FALTER_20220525_276AE25D1D,FALTER_20220316_1D748E9100,14
matzinger-FALTER_20220525_276AE25D1D,FALTER_20220223_788A4CE7AA,15
matzinger-FALTER_20220525_6E2660BD13,FALTER_20220720_52AB3B83C7,1
matzinger-FALTER_20220525_6E2660BD13,FALTER_20220316_2C171D199C,2
matzinger-FALTER_20220525_6E2660BD13,FALTER_20220824_9357B492F4,3
matzinger-FALTER_20220525_6E2660BD13,FALTER_20221116_75E1D903DF,4
matzinger-FALTER_20220525_6E2660BD13,FALTER_20220803_F2C9E4BA31,5
matzinger-FALTER_20220525_6E2660BD13,FALTER_20220309_E0E0B5AA9A,6
matzinger-FALTER_20220525_6E2660BD13,FALTER_20220928_C7F1FD40C8,7
matzinger-FALTER_20220525_6E2660BD13,FALTER_20220511_71668B1344,8
matzinger-FALTER_20220525_6E2660BD13,FALTER_20220629_37298F6748,9
matzinger-FALTER_20220525_6E2660BD13,FALTER_20220622_A64E9B9B08,10
matzinger-FALTER_20220525_6E2660BD13,FALTER_20220316_C33003D020,11
matzinger-FALTER_20220525_6E2660BD13,FALTER_20220518_B804602C3C,12
matzinger-FALTER_20220525_6E2660BD13,FALTER_20220907_3CA9E5CFA8,13
matzinger-FALTER_20220525_6E2660BD13,FALTER_20220330_A446D3E324,14
matzinger-FALTER_20220525_6E2660BD13,FALTER_20220413_3CE88548EC,15
matzinger-FALTER_20220608_F70F9ED753,FALTER_20221019_FC2968F41C,1
matzinger-FALTER_20220608_F70F9ED753,FALTER_20221026_18EA474D13,2
matzinger-FALTER_20220608_F70F9ED753,FALTER_20221109_F5E4953E67,3
matzinger-FALTER_20220608_F70F9ED753,FALTER_20220706_4036315AD0,4
matzinger-FALTER_20220608_F70F9ED753,FALTER_20220525_276AE25D1D,5
matzinger-FALTER_20220608_F70F9ED753,FALTER_20220504_66DE321099,6
matzinger-FALTER_20220608_F70F9ED753,FALTER_20220323_71021BE719,7
matzinger-FALTER_20220608_F70F9ED753,FALTER_20220323_7BA7F66071,8
matzinger-FALTER_20220608_F70F9ED753,FALTER_20220824_23AE4161B4,9
matzinger-FALTER_20220608_F70F9ED753,FALTER_20220608_EB939901FB,10
matzinger-FALTER_20220608_F70F9ED753,FALTER_20220119_5B01A8DA71,11
matzinger-FALTER_20220608_F70F9ED753,FALTER_20220608_3FF2902B06,12
matzinger-FALTER_20220608_F70F9ED753,FALTER_20220119_2B52533105,13
matzinger-FALTER_20220608_F70F9ED753,FALTER_20220223_788A4CE7AA,14
matzinger-FALTER_20220608_F70F9ED753,FALTER_20221026_8C9AA2603F,15
matzinger-FALTER_20220615_9A9BDC3FF2,FALTER_20220629_B126BBF5D7,1
matzinger-FALTER_20220615_9A9BDC3FF2,FALTER_20220727_20B1FA0DCE,2
matzinger-FALTER_20220615_9A9BDC3FF2,FALTER_20220831_C23C6B817B,3
matzinger-FALTER_20220615_9A9BDC3FF2,FALTER_20220119_5B01A8DA71,4
matzinger-FALTER_20220615_9A9BDC3FF2,FALTER_20221019_F87E70B8F5,5
matzinger-FALTER_20220615_9A9BDC3FF2,FALTER_20220309_E0E0B5AA9A,6
matzinger-FALTER_20220615_9A9BDC3FF2,FALTER_20221116_75E1D903DF,7
matzinger-FALTER_20220615_9A9BDC3FF2,FALTER_20220907_E1CBB33DF0,8
matzinger-FALTER_20220615_9A9BDC3FF2,FALTER_20220706_C790704099,9
matzinger-FALTER_20220615_9A9BDC3FF2,FALTER_20220427_ABD77B8E9F,10
matzinger-FALTER_20220615_9A9BDC3FF2,FALTER_20220608_793A4CE426,11
matzinger-FALTER_20220615_9A9BDC3FF2,FALTER_20220223_F82A34E466,12
matzinger-FALTER_20220615_9A9BDC3FF2,FALTER_20220202_FC9C0315FA,13
matzinger-FALTER_20220615_9A9BDC3FF2,FALTER_20220126_FC2A19179F,14
matzinger-FALTER_20220615_9A9BDC3FF2,FALTER_20211222_40076C3AB9,15
narodoslawsky-FALTER_20220302_255A327650,FALTER_20220406_B937423B89,1
narodoslawsky-FALTER_20220302_255A327650,FALTER_20220727_8D8EBD0DAD,2
narodoslawsky-FALTER_20220302_255A327650,FALTER_20220309_C722FFEC5C,3
narodoslawsky-FALTER_20220302_255A327650,FALTER_20221102_D4FD5EB4A6,4
narodoslawsky-FALTER_20220302_255A327650,FALTER_20221019_2725EE6381,5
narodoslawsky-FALTER_20220302_255A327650,FALTER_20220119_3950CABE72,6
narodoslawsky-FALTER_20220302_255A327650,FALTER_20220608_EB939901FB,7
narodoslawsky-FALTER_20220302_255A327650,FALTER_20220309_0239B6A0BC,8
narodoslawsky-FALTER_20220302_255A327650,FALTER_20220518_B804602C3C,9
narodoslawsky-FALTER_20220302_255A327650,FALTER_20221026_23CFE85FCE,10
narodoslawsky-FALTER_20220302_255A327650,FALTER_20220302_19351A344E,11
narodoslawsky-FALTER_20220302_255A327650,FALTER_20211222_FD8F17EAB4,12
narodoslawsky-FALTER_20220302_255A327650,FALTER_20220323_C821350438,13
narodoslawsky-FALTER_20220302_255A327650,FALTER_20220511_FBF1B6E8BF,14
narodoslawsky-FALTER_20220302_255A327650,FALTER_20211222_E7A625F5A8,15
narodoslawsky-FALTER_20220309_0239B6A0BC,FALTER_20220413_3CE88548EC,1
narodoslawsky-FALTER_20220309_0239B6A0BC,FALTER_20220330_9B0B4507DC,2
narodoslawsky-FALTER_20220309_0239B6A0BC,FALTER_20220316_C33003D020,3
narodoslawsky-FALTER_20220309_0239B6A0BC,FALTER_20220427_2C913FA8F8,4
narodoslawsky-FALTER_20220309_0239B6A0BC,FALTER_20220406_3B5172364F,5
narodoslawsky-FALTER_20220309_0239B6A0BC,FALTER_20220810_9DB2913B20,6
narodoslawsky-FALTER_20220309_0239B6A0BC,FALTER_20220629_3529909DD4,7
narodoslawsky-FALTER_20220309_0239B6A0BC,FALTER_20220330_ECDF854278,8
narodoslawsky-FALTER_20220309_0239B6A0BC,FALTER_20220713_10A3A57EE6,9
narodoslawsky-FALTER_20220309_0239B6A0BC,FALTER_20220202_FC9C0315FA,10
narodoslawsky-FALTER_20220309_0239B6A0BC,FALTER_20220309_783F178A7F,11
narodoslawsky-FALTER_20220309_0239B6A0BC,FALTER_20220323_B272A60E63,12
narodoslawsky-FALTER_20220309_0239B6A0BC,FALTER_20220914_3A40909FEF,13
narodoslawsky-FALTER_20220309_0239B6A0BC,FALTER_20220126_FC2A19179F,14
narodoslawsky-FALTER_20220309_0239B6A0BC,FALTER_20220831_629F7A9F15,15
narodoslawsky-FALTER_20220309_C722FFEC5C,FALTER_20220914_5D43F08AA5,1
narodoslawsky-FALTER_20220309_C722FFEC5C,FALTER_20221130_04B2DA2EA2,2
narodoslawsky-FALTER_20220309_C722FFEC5C,FALTER_20220713_211D121941,3
narodoslawsky-FALTER_20220309_C722FFEC5C,FALTER_20220119_3950CABE72,4
narodoslawsky-FALTER_20220309_C722FFEC5C,FALTER_20221123_7534B3DEA3,5
narodoslawsky-FALTER_20220309_C722FFEC5C,FALTER_20220413_3CE88548EC,6
narodoslawsky-FALTER_20220309_C722FFEC5C,FALTER_20220706_2AF1A0F833,7
narodoslawsky-FALTER_20220309_C722FFEC5C,FALTER_20220209_D48F09F14F,8
narodoslawsky-FALTER_20220309_C722FFEC5C,FALTER_20211222_350451C304,9
narodoslawsky-FALTER_20220309_C722FFEC5C,FALTER_20220406_38C88A35E2,10
narodoslawsky-FALTER_20220309_C722FFEC5C,FALTER_20220518_B804602C3C,11
narodoslawsky-FALTER_20220309_C722FFEC5C,FALTER_20220112_8EAECAFBBC,12
narodoslawsky-FALTER_20220309_C722FFEC5C,FALTER_20221116_43D92DB2B6,13
narodoslawsky-FALTER_20220309_C722FFEC5C,FALTER_20220126_E0C0455924,14
narodoslawsky-FALTER_20220309_C722FFEC5C,FALTER_20220316_5CF345D5B2,15
narodoslawsky-FALTER_20220316_1D748E9100,FALTER_20220525_ADB5F6032E,1
narodoslawsky-FALTER_20220316_1D748E9100,FALTER_20220713_211D121941,2
narodoslawsky-FALTER_20220316_1D748E9100,FALTER_20221012_3843457417,3
narodoslawsky-FALTER_20220316_1D748E9100,FALTER_20220223_788A4CE7AA,4
narodoslawsky-FALTER_20220316_1D748E9100,FALTER_20221102_D4FD5EB4A6,5
narodoslawsky-FALTER_20220316_1D748E9100,FALTER_20220727_ABE58D8343,6
narodoslawsky-FALTER_20220316_1D748E9100,FALTER_20220209_5CA8DCBD6D,7
narodoslawsky-FALTER_20220316_1D748E9100,FALTER_20220223_269DAE0D66,8
narodoslawsky-FALTER_20220316_1D748E9100,FALTER_20220803_F2C9E4BA31,9
narodoslawsky-FALTER_20220316_1D748E9100,FALTER_20220608_F70F9ED753,10
narodoslawsky-FALTER_20220316_1D748E9100,FALTER_20221109_F5E4953E67,11
narodoslawsky-FALTER_20220316_1D748E9100,FALTER_20220302_6B63F05963,12
narodoslawsky-FALTER_20220316_1D748E9100,FALTER_20220323_71021BE719,13
narodoslawsky-FALTER_20220316_1D748E9100,FALTER_20220518_B804602C3C,14
narodoslawsky-FALTER_20220316_1D748E9100,FALTER_20221019_F87E70B8F5,15
narodoslawsky-FALTER_20220323_B272A60E63,FALTER_20220629_3529909DD4,1
narodoslawsky-FALTER_20220323_B272A60E63,FALTER_20220413_EDC7023A23,2
narodoslawsky-FALTER_20220323_B272A60E63,FALTER_20220316_C33003D020,3
narodoslawsky-FALTER_20220323_B272A60E63,FALTER_20220330_ECDF854278,4
narodoslawsky-FALTER_20220323_B272A60E63,FALTER_20220216_154FB2A50F,5
narodoslawsky-FALTER_20220323_B272A60E63,FALTER_20220608_793A4CE426,6
narodoslawsky-FALTER_20220323_B272A60E63,FALTER_20220504_05D47A7910,7
narodoslawsky-FALTER_20220323_B272A60E63,FALTER_20220518_B804602C3C,8
narodoslawsky-FALTER_20220323_B272A60E63,FALTER_20220202_FC9C0315FA,9
narodoslawsky-FALTER_20220323_B272A60E63,FALTER_20220302_19351A344E,10
narodoslawsky-FALTER_20220323_B272A60E63,FALTER_20220309_1C6B8418BE,11
narodoslawsky-FALTER_20220323_B272A60E63,FALTER_20220316_B5BE50CC0D,12
narodoslawsky-FALTER_20220323_B272A60E63,FALTER_20220406_CFF3E4B722,13
narodoslawsky-FALTER_20220323_B272A60E63,FALTER_20220309_54EDF6DE99,14
narodoslawsky-FALTER_20220323_B272A60E63,FALTER_20220831_629F7A9F15,15
narodoslawsky-FALTER_20220330_69A4E014C5,FALTER_20220406_CC27DF0231,1
narodoslawsky-FALTER_20220330_69A4E014C5,FALTER_20220727_8183AA9689,2
narodoslawsky-FALTER_20220330_69A4E014C5,FALTER_20220302_A898C15939,3
narodoslawsky-FALTER_20220330_69A4E014C5,FALTER_20220518_D9551C3082,4
narodoslawsky-FALTER_20220330_69A4E014C5,FALTER_20220216_0CFAC71764,5
narodoslawsky-FALTER_20220330_69A4E014C5,FALTER_20220216_154FB2A50F,6
narodoslawsky-FALTER_20220330_69A4E014C5,FALTER_20220323_9D2681AD74,7
narodoslawsky-FALTER_20220330_69A4E014C5,FALTER_20220302_19351A344E,8
narodoslawsky-FALTER_20220330_69A4E014C5,FALTER_20220316_D409B172B0,9
narodoslawsky-FALTER_20220330_69A4E014C5,FALTER_20220518_B804602C3C,10
narodoslawsky-FALTER_20220330_69A4E014C5,FALTER_20220921_22135BD9FB,11
narodoslawsky-FALTER_20220330_69A4E014C5,FALTER_20220803_F2C9E4BA31,12
narodoslawsky-FALTER_20220330_69A4E014C5,FALTER_20220316_C33003D020,13
narodoslawsky-FALTER_20220330_69A4E014C5,FALTER_20220330_93F086AB99,14
narodoslawsky-FALTER_20220330_69A4E014C5,FALTER_20220427_2C913FA8F8,15
narodoslawsky-FALTER_20220330_9B0B4507DC,FALTER_20220810_9DB2913B20,1
narodoslawsky-FALTER_20220330_9B0B4507DC,FALTER_20220413_3CE88548EC,2
narodoslawsky-FALTER_20220330_9B0B4507DC,FALTER_20220928_67616FC9A6,3
narodoslawsky-FALTER_20220330_9B0B4507DC,FALTER_20220921_95D62844CB,4
narodoslawsky-FALTER_20220330_9B0B4507DC,FALTER_20220629_3529909DD4,5
narodoslawsky-FALTER_20220330_9B0B4507DC,FALTER_20220413_A9E3FB7639,6
narodoslawsky-FALTER_20220330_9B0B4507DC,FALTER_20220202_FC9C0315FA,7
narodoslawsky-FALTER_20220330_9B0B4507DC,FALTER_20220316_C33003D020,8
narodoslawsky-FALTER_20220330_9B0B4507DC,FALTER_20220720_81ACF36FC6,9
narodoslawsky-FALTER_20220330_9B0B4507DC,FALTER_20220309_0239B6A0BC,10
narodoslawsky-FALTER_20220330_9B0B4507DC,FALTER_20220323_B272A60E63,11
narodoslawsky-FALTER_20220330_9B0B4507DC,FALTER_20220406_3B5172364F,12
narodoslawsky-FALTER_20220330_9B0B4507DC,FALTER_20220504_05D47A7910,13
narodoslawsky-FALTER_20220330_9B0B4507DC,FALTER_20220831_629F7A9F15,14
narodoslawsky-FALTER_20220330_9B0B4507DC,FALTER_20211222_40076C3AB9,15
narodoslawsky-FALTER_20220406_3B5172364F,FALTER_20221130_2300B6E0A1,1
narodoslawsky-FALTER_20220406_3B5172364F,FALTER_20220316_C33003D020,2
narodoslawsky-FALTER_20220406_3B5172364F,FALTER_20220427_2C913FA8F8,3
narodoslawsky-FALTER_20220406_3B5172364F,FALTER_20220202_4D9BB86D11,4
narodoslawsky-FALTER_20220406_3B5172364F,FALTER_20220309_0239B6A0BC,5
narodoslawsky-FALTER_20220406_3B5172364F,FALTER_20220302_4D0D58A53B,6
narodoslawsky-FALTER_20220406_3B5172364F,FALTER_20220824_55B72E76F9,7
narodoslawsky-FALTER_20220406_3B5172364F,FALTER_20220629_3529909DD4,8
narodoslawsky-FALTER_20220406_3B5172364F,FALTER_20220504_05D47A7910,9
narodoslawsky-FALTER_20220406_3B5172364F,FALTER_20220608_793A4CE426,10
narodoslawsky-FALTER_20220406_3B5172364F,FALTER_20220302_19351A344E,11
narodoslawsky-FALTER_20220406_3B5172364F,FALTER_20220323_B272A60E63,12
narodoslawsky-FALTER_20220406_3B5172364F,FALTER_20220413_EDC7023A23,13
narodoslawsky-FALTER_20220406_3B5172364F,FALTER_20220413_272C337CE3,14
narodoslawsky-FALTER_20220406_3B5172364F,FALTER_20220323_A229E0EDC3,15
narodoslawsky-FALTER_20220406_B937423B89,FALTER_20220302_255A327650,1
narodoslawsky-FALTER_20220406_B937423B89,FALTER_20220309_C722FFEC5C,2
narodoslawsky-FALTER_20220406_B937423B89,FALTER_20211222_2B06E12923,3
narodoslawsky-FALTER_20220406_B937423B89,FALTER_20220309_0239B6A0BC,4
narodoslawsky-FALTER_20220406_B937423B89,FALTER_20220413_3CE88548EC,5
narodoslawsky-FALTER_20220406_B937423B89,FALTER_20220928_67616FC9A6,6
narodoslawsky-FALTER_20220406_B937423B89,FALTER_20221019_2725EE6381,7
narodoslawsky-FALTER_20220406_B937423B89,FALTER_20220608_EB939901FB,8
narodoslawsky-FALTER_20220406_B937423B89,FALTER_20221102_D4FD5EB4A6,9
narodoslawsky-FALTER_20220406_B937423B89,FALTER_20220112_E00A9069A5,10
narodoslawsky-FALTER_20220406_B937423B89,FALTER_20220427_66F59F5B53,11
narodoslawsky-FALTER_20220406_B937423B89,FALTER_20221109_BD80F5AFA7,12
narodoslawsky-FALTER_20220406_B937423B89,FALTER_20220824_C44A28EA07,13
narodoslawsky-FALTER_20220406_B937423B89,FALTER_20221026_23CFE85FCE,14
narodoslawsky-FALTER_20220406_B937423B89,FALTER_20220323_C821350438,15
narodoslawsky-FALTER_20220413_3CE88548EC,FALTER_20220330_9B0B4507DC,1
narodoslawsky-FALTER_20220413_3CE88548EC,FALTER_20220316_1393C4A842,2
narodoslawsky-FALTER_20220413_3CE88548EC,FALTER_20220810_9DB2913B20,3
narodoslawsky-FALTER_20220413_3CE88548EC,FALTER_20220928_67616FC9A6,4
narodoslawsky-FALTER_20220413_3CE88548EC,FALTER_20220921_95D62844CB,5
narodoslawsky-FALTER_20220413_3CE88548EC,FALTER_20220309_0239B6A0BC,6
narodoslawsky-FALTER_20220413_3CE88548EC,FALTER_20220413_A9E3FB7639,7
narodoslawsky-FALTER_20220413_3CE88548EC,FALTER_20220608_B14329BE3E,8
narodoslawsky-FALTER_20220413_3CE88548EC,FALTER_20220202_FC9C0315FA,9
narodoslawsky-FALTER_20220413_3CE88548EC,FALTER_20220406_B937423B89,10
narodoslawsky-FALTER_20220413_3CE88548EC,FALTER_20221123_7534B3DEA3,11
narodoslawsky-FALTER_20220413_3CE88548EC,FALTER_20221026_5403AD5673,12
narodoslawsky-FALTER_20220413_3CE88548EC,FALTER_20221109_BD80F5AFA7,13
narodoslawsky-FALTER_20220413_3CE88548EC,FALTER_20221026_23CFE85FCE,14
narodoslawsky-FALTER_20220413_3CE88548EC,FALTER_20220831_629F7A9F15,15
narodoslawsky-FALTER_20220420_4F72714C2D,FALTER_20220420_7B32BBADE5,1
narodoslawsky-FALTER_20220420_4F72714C2D,FALTER_20220420_A900E84718,2
narodoslawsky-FALTER_20220420_4F72714C2D,FALTER_20220720_47722BB24D,3
narodoslawsky-FALTER_20220420_4F72714C2D,FALTER_20220420_FE222A1B05,4
narodoslawsky-FALTER_20220420_4F72714C2D,FALTER_20220525_04F1FE7FB2,5
narodoslawsky-FALTER_20220420_4F72714C2D,FALTER_20220831_736762E4B4,6
narodoslawsky-FALTER_20220420_4F72714C2D,FALTER_20220209_8AE4F35D37,7
narodoslawsky-FALTER_20220420_4F72714C2D,FALTER_20220323_A9D672E0A5,8
narodoslawsky-FALTER_20220420_4F72714C2D,FALTER_20220202_E625782B2C,9
narodoslawsky-FALTER_20220420_4F72714C2D,FALTER_20221116_43D92DB2B6,10
narodoslawsky-FALTER_20220420_4F72714C2D,FALTER_20220824_56AF6D9EAD,11
narodoslawsky-FALTER_20220420_4F72714C2D,FALTER_20221102_2F75E76A72,12
narodoslawsky-FALTER_20220420_4F72714C2D,FALTER_20211222_40076C3AB9,13
narodoslawsky-FALTER_20220420_4F72714C2D,FALTER_20221005_CAE3B6980C,14
narodoslawsky-FALTER_20220420_4F72714C2D,FALTER_20220202_CC707934FF,15
narodoslawsky-FALTER_20220427_F66EC58DD7,FALTER_20220216_25CAF2CCC5,1
narodoslawsky-FALTER_20220427_F66EC58DD7,FALTER_20220126_7B2AC42DD5,2
narodoslawsky-FALTER_20220427_F66EC58DD7,FALTER_20220323_C821350438,3
narodoslawsky-FALTER_20220427_F66EC58DD7,FALTER_20220525_ADB5F6032E,4
narodoslawsky-FALTER_20220427_F66EC58DD7,FALTER_20220406_0B77A65566,5
narodoslawsky-FALTER_20220427_F66EC58DD7,FALTER_20220202_16699E02E8,6
narodoslawsky-FALTER_20220427_F66EC58DD7,FALTER_20220921_FEDE27929A,7
narodoslawsky-FALTER_20220427_F66EC58DD7,FALTER_20220928_B1D3800E23,8
narodoslawsky-FALTER_20220427_F66EC58DD7,FALTER_20220706_8CD3003E2A,9
narodoslawsky-FALTER_20220427_F66EC58DD7,FALTER_20221109_6B8EF9C1FB,10
narodoslawsky-FALTER_20220427_F66EC58DD7,FALTER_20221012_3843457417,11
narodoslawsky-FALTER_20220427_F66EC58DD7,FALTER_20220622_F6E9FFC9B1,12
narodoslawsky-FALTER_20220427_F66EC58DD7,FALTER_20220126_A44FD22A80,13
narodoslawsky-FALTER_20220427_F66EC58DD7,FALTER_20220601_3B54093F76,14
narodoslawsky-FALTER_20220427_F66EC58DD7,FALTER_20211215_73A6B01646,15
narodoslawsky-FALTER_20220504_1D4E1E874B,FALTER_20220209_D48F09F14F,1
narodoslawsky-FALTER_20220504_1D4E1E874B,FALTER_20220608_EB939901FB,2
narodoslawsky-FALTER_20220504_1D4E1E874B,FALTER_20220518_7FE4FB62A8,3
narodoslawsky-FALTER_20220504_1D4E1E874B,FALTER_20220810_9DB2913B20,4
narodoslawsky-FALTER_20220504_1D4E1E874B,FALTER_20220921_95D62844CB,5
narodoslawsky-FALTER_20220504_1D4E1E874B,FALTER_20220727_8D8EBD0DAD,6
narodoslawsky-FALTER_20220504_1D4E1E874B,FALTER_20220824_695FABC825,7
narodoslawsky-FALTER_20220504_1D4E1E874B,FALTER_20221102_D4FD5EB4A6,8
narodoslawsky-FALTER_20220504_1D4E1E874B,FALTER_20220413_3CE88548EC,9
narodoslawsky-FALTER_20220504_1D4E1E874B,FALTER_20220223_788A4CE7AA,10
narodoslawsky-FALTER_20220504_1D4E1E874B,FALTER_20220518_5D0C6D9F5A,11
narodoslawsky-FALTER_20220504_1D4E1E874B,FALTER_20221207_6A66601DD0,12
narodoslawsky-FALTER_20220504_1D4E1E874B,FALTER_20220216_6AA6C74CE3,13
narodoslawsky-FALTER_20220504_1D4E1E874B,FALTER_20220921_DEA5AF20FF,14
narodoslawsky-FALTER_20220504_1D4E1E874B,FALTER_20221019_C7B0CE1462,15
narodoslawsky-FALTER_20220518_2F1996B77A,FALTER_20220323_C821350438,1
narodoslawsky-FALTER_20220518_2F1996B77A,FALTER_20220713_76EE69CB55,2
narodoslawsky-FALTER_20220518_2F1996B77A,FALTER_20220511_D80936606F,3
narodoslawsky-FALTER_20220518_2F1996B77A,FALTER_20220330_A446D3E324,4
narodoslawsky-FALTER_20220518_2F1996B77A,FALTER_20220615_FAF392ED7C,5
narodoslawsky-FALTER_20220518_2F1996B77A,FALTER_20220803_8ACD9FFD49,6
narodoslawsky-FALTER_20220518_2F1996B77A,FALTER_20220427_F66EC58DD7,7
narodoslawsky-FALTER_20220518_2F1996B77A,FALTER_20220810_9DB2913B20,8
narodoslawsky-FALTER_20220518_2F1996B77A,FALTER_20220713_211D121941,9
narodoslawsky-FALTER_20220518_2F1996B77A,FALTER_20221102_A843EB455B,10
narodoslawsky-FALTER_20220518_2F1996B77A,FALTER_20220622_3C4302B106,11
narodoslawsky-FALTER_20220518_2F1996B77A,FALTER_20220608_46DE00B5D7,12
narodoslawsky-FALTER_20220518_2F1996B77A,FALTER_20220831_13AEF83781,13
narodoslawsky-FALTER_20220518_2F1996B77A,FALTER_20211222_40076C3AB9,14
narodoslawsky-FALTER_20220518_2F1996B77A,FALTER_20220223_ECB5217761,15
narodoslawsky-FALTER_20220601_DE1BD7F95E,FALTER_20220223_788A4CE7AA,1
narodoslawsky-FALTER_20220601_DE1BD7F95E,FALTER_20220803_8ACD9FFD49,2
narodoslawsky-FALTER_20220601_DE1BD7F95E,FALTER_20220518_5D0C6D9F5A,3
narodoslawsky-FALTER_20220601_DE1BD7F95E,FALTER_20220817_845203A9A2,4
narodoslawsky-FALTER_20220601_DE1BD7F95E,FALTER_20220302_63C9BC313C,5
narodoslawsky-FALTER_20220601_DE1BD7F95E,FALTER_20220406_0B77A65566,6
narodoslawsky-FALTER_20220601_DE1BD7F95E,FALTER_20220126_7B2AC42DD5,7
narodoslawsky-FALTER_20220601_DE1BD7F95E,FALTER_20220720_0FDA600BCB,8
